,round_epochs,val_loss,val_accuracy,loss,accuracy,activation_1,activation_2,activation_3,activation_4,activation_5,batch_size,dropout,emb_output_dims,epochs,kernel_initializer,last_activation,loss,lr,neurons_layer_2,neurons_layer_3,neurons_layer_4,optimizer,weight_regulizer
778,4,1.9889690655781083,0.08835341036319733,1.8782384453730816,0.25050100684165955,elu,relu,elu,tanh,relu,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,1.0000900000000001,64,64,32,<class 'keras.optimizers.RMSprop'>,
46,30,1.96172137480663,0.08835341036319733,1.9628905443326585,0.12692050635814667,tanh,tanh,relu,tanh,relu,256,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,0.0001,64,128,64,<class 'keras.optimizers.SGD'>,
654,8,2.075028896331787,0.09036144614219666,1.8994305175228285,0.237140953540802,tanh,elu,relu,relu,elu,512,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,6.00004,32,128,64,<class 'keras.optimizers.RMSprop'>,
904,11,2.201719284057617,0.09236947447061539,1.8841221920235123,0.25317302346229553,relu,tanh,relu,elu,relu,512,0.25,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,32,256,64,<class 'keras.optimizers.RMSprop'>,
1926,2,2.2779619521405325,0.09437751024961472,1.979707054321019,0.21910487115383148,elu,tanh,relu,tanh,relu,256,0.45,,10,normal,softmax,categorical_crossentropy,1.0000900000000001,32,32,256,<class 'keras.optimizers.Nadam'>,
1367,20,1.958046555519104,0.09437751024961472,1.9628643806409103,0.12358049303293228,elu,relu,elu,relu,tanh,512,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,0.0001,128,32,32,<class 'keras.optimizers.SGD'>,
161,3,2.010475081133555,0.09638553857803345,1.9443091539517992,0.144956573843956,tanh,elu,elu,relu,relu,256,0.2,,10,uniform,softmax,categorical_crossentropy,5.000050000000001,64,64,32,<class 'keras.optimizers.Nadam'>,
949,20,1.942247748374939,0.09638553857803345,1.9436057207977764,0.13894455134868622,relu,tanh,tanh,tanh,relu,512,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,0.0001,64,256,128,<class 'keras.optimizers.RMSprop'>,
881,30,1.9588680267333984,0.09638553857803345,1.9524829759546813,0.12758851051330566,tanh,elu,elu,elu,tanh,512,0.2,,30,uniform,softmax,categorical_crossentropy,0.0001,128,32,128,<class 'keras.optimizers.SGD'>,
321,5,2.0679376125335693,0.09839357435703278,1.8841793765684087,0.25317302346229553,elu,elu,tanh,elu,elu,512,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,128,64,128,<class 'keras.optimizers.Nadam'>,
1701,10,1.954335331916809,0.1004016101360321,1.9610919867982526,0.13827654719352722,tanh,tanh,elu,elu,elu,512,0.2,,10,normal,softmax,categorical_crossentropy,0.0001,128,256,128,<class 'keras.optimizers.RMSprop'>,
338,30,1.951870353825121,0.10240963846445084,1.9453326345047477,0.15364061295986176,tanh,tanh,relu,elu,relu,256,0.45,,30,normal,softmax,categorical_crossentropy,0.0001,32,128,256,<class 'keras.optimizers.Adam'>,
744,30,1.9519047808934407,0.10441767424345016,1.9443972223029586,0.13894455134868622,elu,elu,tanh,elu,tanh,256,0.05,,30,normal,softmax,categorical_crossentropy,0.0001,128,64,64,<class 'keras.optimizers.RMSprop'>,
636,30,1.947254556249902,0.10441767424345016,1.93486050215258,0.17902471125125885,elu,elu,relu,relu,tanh,256,0.4,,30,uniform,softmax,categorical_crossentropy,0.0001,128,128,128,<class 'keras.optimizers.Adam'>,
1531,30,1.9512114524841309,0.1064257025718689,1.9488141046178762,0.14829659461975098,tanh,tanh,relu,tanh,elu,512,0.0,,30,normal,softmax,categorical_crossentropy,0.0001,64,64,128,<class 'keras.optimizers.SGD'>,
1777,3,2.093906007138601,0.1064257025718689,1.9468187443319764,0.2124248445034027,tanh,relu,elu,elu,relu,256,0.0,,10,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,256,32,<class 'keras.optimizers.Adam'>,
1977,10,1.9465199436049863,0.10843373835086823,1.968129846439731,0.10754843056201935,elu,relu,tanh,elu,elu,256,0.15000000000000002,,10,normal,softmax,categorical_crossentropy,0.0001,64,32,256,<class 'keras.optimizers.Adam'>,
1942,30,1.9545882940292358,0.10843373835086823,1.9518025267816976,0.13694055378437042,elu,tanh,relu,tanh,relu,512,0.2,,30,normal,softmax,categorical_crossentropy,0.0001,64,64,128,<class 'keras.optimizers.SGD'>,
163,20,1.9545601606369019,0.11044176667928696,1.9492255124395979,0.14963260293006897,tanh,relu,elu,relu,tanh,512,0.2,,20,uniform,softmax,categorical_crossentropy,0.0001,32,32,256,<class 'keras.optimizers.Adam'>,
1970,10,1.9383182525634766,0.11244980245828629,1.9796880775080894,0.13827654719352722,tanh,elu,elu,tanh,relu,512,0.45,,10,normal,softmax,categorical_crossentropy,0.0001,128,256,32,<class 'keras.optimizers.SGD'>,
1690,2,2.065640687942505,0.11244980245828629,2.2123654173785394,0.20173680782318115,tanh,tanh,tanh,tanh,elu,512,0.2,,10,uniform,softmax,categorical_crossentropy,2.0000800000000005,64,32,64,<class 'keras.optimizers.Adam'>,
1289,10,1.9552158016756356,0.11244980245828629,1.962798114291174,0.14762859046459198,relu,relu,relu,tanh,tanh,256,0.4,,10,normal,softmax,categorical_crossentropy,0.0001,64,256,32,<class 'keras.optimizers.SGD'>,
1266,30,1.9341790944218156,0.11445783078670502,1.9639560880864868,0.15297260880470276,elu,tanh,tanh,elu,tanh,256,0.0,,30,normal,softmax,categorical_crossentropy,0.0001,32,128,64,<class 'keras.optimizers.SGD'>,
1049,10,1.9463529045802044,0.11445783078670502,1.9475346487525629,0.13961255550384521,tanh,elu,tanh,elu,elu,256,0.05,,10,uniform,softmax,categorical_crossentropy,0.0001,128,64,256,<class 'keras.optimizers.Adam'>,
842,10,1.9430627822875977,0.11646586656570435,1.9462337737570783,0.13961255550384521,relu,tanh,relu,tanh,elu,512,0.15000000000000002,,10,uniform,softmax,categorical_crossentropy,0.0001,64,256,128,<class 'keras.optimizers.Nadam'>,
712,30,1.9532616138458252,0.11646586656570435,1.9613866298773643,0.11356045305728912,relu,tanh,elu,relu,relu,512,0.2,,30,normal,softmax,categorical_crossentropy,0.0001,64,128,64,<class 'keras.optimizers.Adam'>,
1753,20,1.958248257637024,0.11847389489412308,1.9613511450862438,0.11489646136760712,relu,relu,elu,tanh,tanh,512,0.2,,20,uniform,softmax,categorical_crossentropy,0.0001,32,32,32,<class 'keras.optimizers.SGD'>,
487,10,1.9620610537777943,0.1204819306731224,1.9546957855313798,0.14896459877490997,relu,tanh,tanh,elu,elu,256,0.30000000000000004,,10,uniform,softmax,categorical_crossentropy,0.0001,32,32,32,<class 'keras.optimizers.Adam'>,
732,10,1.9263461828231812,0.12248995900154114,2.017666352933936,0.14696058630943298,elu,elu,tanh,relu,tanh,512,0.4,,10,normal,softmax,categorical_crossentropy,0.0001,64,256,64,<class 'keras.optimizers.SGD'>,
28,20,1.9536462069515244,0.12248995900154114,1.9481017721758418,0.15764863789081573,tanh,elu,elu,tanh,relu,256,0.25,,20,normal,softmax,categorical_crossentropy,0.0001,128,128,32,<class 'keras.optimizers.RMSprop'>,
59,20,1.9566717147827148,0.1265060305595398,1.9519592670097936,0.15297260880470276,elu,elu,tanh,tanh,elu,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,0.0001,64,256,128,<class 'keras.optimizers.Nadam'>,
653,2,2.9665307998657227,0.1265060305595398,1.9490979283988357,0.2124248445034027,tanh,relu,elu,elu,tanh,512,0.2,,10,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,256,32,<class 'keras.optimizers.Adam'>,
883,20,1.9496920362533814,0.1265060305595398,1.9394647199946717,0.1676686704158783,tanh,tanh,relu,tanh,elu,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,0.0001,32,256,256,<class 'keras.optimizers.Adam'>,
361,30,1.9458787441253662,0.12851405143737793,1.9536464974015413,0.14829659461975098,tanh,elu,relu,elu,relu,512,0.25,,30,uniform,softmax,categorical_crossentropy,0.0001,128,64,64,<class 'keras.optimizers.SGD'>,
1226,10,1.9637119770050049,0.12851405143737793,1.9986642675552675,0.13026052713394165,elu,elu,tanh,relu,tanh,512,0.30000000000000004,,10,normal,softmax,categorical_crossentropy,0.0001,64,32,128,<class 'keras.optimizers.Adam'>,
1787,20,1.9436948103119571,0.13052208721637726,1.9541257867513693,0.11289244890213013,relu,elu,relu,tanh,relu,256,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,0.0001,64,256,64,<class 'keras.optimizers.RMSprop'>,
1510,7,1.9551615715026855,0.13052208721637726,1.9576192743075873,0.13360053300857544,tanh,tanh,relu,relu,relu,512,0.4,,10,uniform,softmax,categorical_crossentropy,0.0001,64,256,64,<class 'keras.optimizers.SGD'>,
977,16,1.938827633857727,0.13052208721637726,1.9413252223230795,0.15831662714481354,elu,relu,elu,elu,elu,512,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,0.0001,128,32,32,<class 'keras.optimizers.SGD'>,
662,20,1.955761194229126,0.13052208721637726,1.9606118715836671,0.1422845721244812,elu,tanh,relu,relu,tanh,512,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,0.0001,64,128,128,<class 'keras.optimizers.SGD'>,
134,10,1.9616984128952026,0.13052208721637726,1.9569290379484097,0.13360053300857544,elu,elu,tanh,tanh,elu,512,0.15000000000000002,,10,uniform,softmax,categorical_crossentropy,0.0001,64,32,32,<class 'keras.optimizers.RMSprop'>,
785,20,1.9563378780242429,0.13052208721637726,1.9718408832250631,0.1436205804347992,elu,elu,elu,elu,tanh,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,0.0001,128,64,128,<class 'keras.optimizers.RMSprop'>,
1852,4,4.115220309261337,0.1325301229953766,4.103621357985951,0.16098864376544952,relu,tanh,elu,relu,tanh,256,0.30000000000000004,,10,normal,softmax,categorical_crossentropy,9.000010000000001,32,256,32,<class 'keras.optimizers.RMSprop'>,
735,5,2.4128921031951904,0.1325301229953766,2.2341158549309412,0.12692050635814667,tanh,elu,tanh,relu,tanh,512,0.0,,10,uniform,softmax,categorical_crossentropy,4.00006,64,64,128,<class 'keras.optimizers.RMSprop'>,
733,10,2.131826001477529,0.1325301229953766,2.439991336388037,0.14696058630943298,tanh,relu,elu,tanh,elu,256,0.4,,30,normal,softmax,categorical_crossentropy,7.000030000000001,64,128,32,<class 'keras.optimizers.Nadam'>,
1749,2,5.232185363769531,0.1325301229953766,2.14187845693243,0.17702071368694305,elu,relu,relu,tanh,relu,512,0.35000000000000003,,10,uniform,softmax,categorical_crossentropy,7.000030000000001,64,64,64,<class 'keras.optimizers.Adam'>,
693,3,261.6816101074219,0.1325301229953766,558.1305817098879,0.17167668044567108,elu,elu,elu,elu,relu,512,0.2,,10,normal,softmax,categorical_crossentropy,7.000030000000001,64,256,128,<class 'keras.optimizers.Nadam'>,
1369,5,2.5418334007263184,0.1325301229953766,2.5995042373438078,0.17969271540641785,elu,tanh,relu,relu,tanh,512,0.25,,10,normal,softmax,categorical_crossentropy,7.000030000000001,32,128,32,<class 'keras.optimizers.RMSprop'>,
1779,7,2.066927194595337,0.1325301229953766,2.039233443095195,0.12892451882362366,elu,relu,relu,elu,elu,512,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,4.00006,32,128,256,<class 'keras.optimizers.Adam'>,
657,7,2.3644583225250244,0.1325301229953766,2.5253384067125135,0.17034068703651428,elu,elu,tanh,relu,tanh,512,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,5.000050000000001,64,32,256,<class 'keras.optimizers.Nadam'>,
1785,4,3.2748731475278556,0.1325301229953766,2.2103406687776648,0.17034068703651428,tanh,tanh,elu,tanh,relu,256,0.0,,10,uniform,softmax,categorical_crossentropy,7.000030000000001,32,128,32,<class 'keras.optimizers.Nadam'>,
1541,5,66.91637420654297,0.1325301229953766,241.0148233580605,0.15030060708522797,tanh,tanh,elu,elu,elu,512,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,9.000010000000001,64,32,32,<class 'keras.optimizers.Nadam'>,
1392,7,2.467879295349121,0.1325301229953766,2.951258031702392,0.15965263545513153,relu,elu,elu,elu,tanh,512,0.45,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,128,256,128,<class 'keras.optimizers.RMSprop'>,
1540,7,3.8799896240234375,0.1325301229953766,3.739602819632592,0.14696058630943298,elu,relu,relu,tanh,tanh,512,0.45,,20,normal,softmax,categorical_crossentropy,9.000010000000001,128,128,64,<class 'keras.optimizers.RMSprop'>,
257,6,2.436310052871704,0.1325301229953766,2.1503552482696717,0.1649966537952423,elu,elu,tanh,elu,tanh,512,0.0,,10,uniform,softmax,categorical_crossentropy,5.000050000000001,128,128,32,<class 'keras.optimizers.RMSprop'>,
1535,7,2.747232437133789,0.1325301229953766,3.1919404939563574,0.15564462542533875,tanh,relu,tanh,relu,tanh,512,0.45,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,256,128,<class 'keras.optimizers.Adam'>,
721,5,2.9568046269167856,0.1325301229953766,3.850889983938468,0.17434869706630707,relu,elu,relu,tanh,tanh,256,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,7.000030000000001,128,128,256,<class 'keras.optimizers.Nadam'>,
1740,2,8.112162590026855,0.1325301229953766,7.525667911700272,0.1409485638141632,elu,elu,tanh,elu,tanh,512,0.15000000000000002,,10,uniform,softmax,categorical_crossentropy,7.000030000000001,64,32,32,<class 'keras.optimizers.RMSprop'>,
799,30,1.952668309211731,0.1325301229953766,1.9475473582784415,0.13560454547405243,elu,elu,relu,elu,tanh,512,0.05,,30,normal,softmax,categorical_crossentropy,0.0001,32,128,128,<class 'keras.optimizers.Adam'>,
716,2,35.461490631103516,0.1325301229953766,28.799157266865272,0.1629926562309265,elu,tanh,elu,tanh,relu,512,0.35000000000000003,,10,normal,softmax,categorical_crossentropy,9.000010000000001,64,32,64,<class 'keras.optimizers.Adam'>,
377,4,2.29947538931207,0.1325301229953766,2.268508405150297,0.1656646579504013,tanh,relu,relu,tanh,tanh,256,0.15000000000000002,,10,uniform,softmax,categorical_crossentropy,4.00006,128,128,64,<class 'keras.optimizers.RMSprop'>,
1638,2,19517.119140625,0.1325301229953766,3302.4131426916333,0.13226452469825745,tanh,elu,elu,elu,elu,512,0.35000000000000003,,10,normal,softmax,categorical_crossentropy,8.000020000000001,128,64,128,<class 'keras.optimizers.Nadam'>,
1460,13,1.979692044985821,0.1325301229953766,2.0012934875233457,0.17568470537662506,relu,tanh,elu,tanh,elu,256,0.1,,30,normal,softmax,categorical_crossentropy,6.00004,32,64,64,<class 'keras.optimizers.Nadam'>,
1795,3,6.851282119750977,0.1325301229953766,7.454051715338636,0.17034068703651428,elu,elu,tanh,elu,tanh,512,0.0,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,128,128,<class 'keras.optimizers.Nadam'>,
702,4,3.4700645864249235,0.1325301229953766,2.6421749645977237,0.16032063961029053,relu,tanh,elu,tanh,tanh,256,0.05,,10,normal,softmax,categorical_crossentropy,8.000020000000001,128,32,256,<class 'keras.optimizers.RMSprop'>,
1552,4,36.34482436582267,0.1325301229953766,22.983322177955767,0.1663326621055603,elu,elu,elu,elu,elu,256,0.0,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,128,128,64,<class 'keras.optimizers.Adam'>,
701,3,4.092433730282458,0.1325301229953766,3.720862252599172,0.1429525762796402,elu,elu,relu,tanh,tanh,256,0.4,,10,uniform,softmax,categorical_crossentropy,8.000020000000001,128,64,128,<class 'keras.optimizers.Nadam'>,
221,7,7.509911060333252,0.1325301229953766,4.494562413745031,0.11155644804239273,relu,relu,elu,tanh,elu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,6.00004,32,256,256,<class 'keras.optimizers.Adam'>,
846,9,2.2183480262756348,0.1325301229953766,2.208768224429511,0.15698063373565674,tanh,tanh,relu,elu,tanh,512,0.2,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,32,32,256,<class 'keras.optimizers.Adam'>,
370,8,3.4339580172037025,0.1325301229953766,3.182689973331724,0.13159652054309845,tanh,elu,tanh,tanh,elu,256,0.25,,30,normal,softmax,categorical_crossentropy,8.000020000000001,128,64,64,<class 'keras.optimizers.RMSprop'>,
851,11,2.0186190605163574,0.1325301229953766,2.3448996741371944,0.13226452469825745,elu,elu,elu,elu,tanh,512,0.25,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,64,256,32,<class 'keras.optimizers.Adam'>,
1763,6,3.188199520111084,0.1325301229953766,3.286250161423871,0.20106880366802216,relu,relu,tanh,elu,tanh,512,0.0,,20,normal,softmax,categorical_crossentropy,8.000020000000001,32,256,256,<class 'keras.optimizers.Nadam'>,
853,4,3.1788930892944336,0.1325301229953766,4.170948755446481,0.1656646579504013,relu,relu,tanh,elu,tanh,512,0.35000000000000003,,10,uniform,softmax,categorical_crossentropy,8.000020000000001,32,256,128,<class 'keras.optimizers.RMSprop'>,
612,12,1.993296840104712,0.1325301229953766,2.013094075775656,0.1629926562309265,elu,relu,tanh,tanh,elu,256,0.05,,30,uniform,softmax,categorical_crossentropy,4.00006,64,256,128,<class 'keras.optimizers.Nadam'>,
1762,5,3.5074217779090606,0.1325301229953766,2.051472092439273,0.20173680782318115,relu,relu,tanh,elu,relu,256,0.4,,10,uniform,softmax,categorical_crossentropy,6.00004,128,128,64,<class 'keras.optimizers.RMSprop'>,
660,9,2.421357793501582,0.1325301229953766,2.4138217368919053,0.17768871784210205,relu,tanh,relu,tanh,tanh,256,0.2,,30,normal,softmax,categorical_crossentropy,4.00006,32,32,128,<class 'keras.optimizers.RMSprop'>,
921,10,1.9576671123504639,0.1325301229953766,2.0212761279178126,0.14829659461975098,tanh,tanh,elu,relu,tanh,512,0.45,,10,normal,softmax,categorical_crossentropy,0.0001,128,128,128,<class 'keras.optimizers.Nadam'>,
1949,6,5.6369733810424805,0.1325301229953766,3.3776521775112522,0.13493654131889343,tanh,relu,elu,elu,relu,512,0.05,,10,normal,softmax,categorical_crossentropy,9.000010000000001,32,256,32,<class 'keras.optimizers.Nadam'>,
1077,8,2.3340272903442383,0.1325301229953766,2.8271265228987534,0.13092851638793945,relu,elu,relu,relu,tanh,512,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,6.00004,128,256,256,<class 'keras.optimizers.Adam'>,
961,6,2.3887298107147217,0.1325301229953766,2.250235167199481,0.15230460464954376,elu,relu,elu,elu,relu,512,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,64,256,64,<class 'keras.optimizers.RMSprop'>,
1072,8,2.0061928976970504,0.1325301229953766,2.062574742074481,0.17768871784210205,tanh,elu,elu,elu,tanh,256,0.1,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,32,32,128,<class 'keras.optimizers.Adam'>,
1063,3,2.054134968294197,0.1325301229953766,2.006122264690055,0.17702071368694305,relu,relu,relu,elu,elu,256,0.1,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,32,128,128,<class 'keras.optimizers.Adam'>,
1312,6,38.022041274840575,0.1325301229953766,52.44501882691979,0.16098864376544952,elu,tanh,elu,elu,elu,256,0.2,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,256,256,<class 'keras.optimizers.RMSprop'>,
581,10,1.9435396721085392,0.1325301229953766,1.9450451275787914,0.14762859046459198,tanh,relu,relu,tanh,elu,256,0.1,,10,normal,softmax,categorical_crossentropy,0.0001,128,64,256,<class 'keras.optimizers.Nadam'>,
998,5,3.195572853088379,0.1325301229953766,2.769584482482217,0.13827654719352722,elu,tanh,tanh,tanh,tanh,512,0.2,,10,uniform,softmax,categorical_crossentropy,8.000020000000001,32,64,256,<class 'keras.optimizers.Adam'>,
144,6,3.8474614610633697,0.1325301229953766,3.634559356139036,0.13627254962921143,tanh,relu,relu,tanh,tanh,256,0.25,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,64,256,64,<class 'keras.optimizers.Nadam'>,
486,3,6.402712821960449,0.1325301229953766,5.4609370359039815,0.1422845721244812,tanh,relu,tanh,elu,tanh,512,0.05,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,32,256,32,<class 'keras.optimizers.RMSprop'>,
973,8,2.9141867352297988,0.1325301229953766,3.308106129218836,0.15831662714481354,elu,elu,relu,relu,tanh,256,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,6.00004,64,32,64,<class 'keras.optimizers.Nadam'>,
1303,7,2.1452074711581313,0.1325301229953766,2.218055356241658,0.12959252297878265,relu,elu,relu,tanh,relu,256,0.0,,30,normal,softmax,categorical_crossentropy,7.000030000000001,64,128,64,<class 'keras.optimizers.RMSprop'>,
