,round_epochs,val_loss,val_accuracy,loss,accuracy,activation_1,activation_2,activation_3,activation_4,activation_5,batch_size,dropout,emb_output_dims,epochs,kernel_initializer,last_activation,loss,lr,neurons_layer_2,neurons_layer_3,neurons_layer_4,optimizer,weight_regulizer
757,6,2.81300043964003,0.15662650763988495,3.732128363095209,0.15163660049438477,relu,elu,relu,tanh,tanh,256,0.45,,20,normal,softmax,categorical_crossentropy,7.000030000000001,32,32,256,<class 'keras.optimizers.RMSprop'>,
1581,3,1.9569017887115479,0.15662650763988495,1.949606164105351,0.1429525762796402,elu,elu,relu,relu,tanh,512,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,7.000030000000001,32,128,64,<class 'keras.optimizers.Adam'>,
1397,20,1.9426868885875228,0.15662650763988495,1.9480674388652335,0.1409485638141632,elu,tanh,elu,tanh,relu,256,0.05,,20,uniform,softmax,categorical_crossentropy,0.0001,32,128,64,<class 'keras.optimizers.RMSprop'>,
470,20,1.9465457201004028,0.15662650763988495,1.949228057402647,0.12959252297878265,tanh,relu,relu,elu,tanh,512,0.25,,20,normal,softmax,categorical_crossentropy,0.0001,32,128,64,<class 'keras.optimizers.RMSprop'>,
1064,4,12.90550708770752,0.15662650763988495,11.322292627934702,0.1416165679693222,tanh,elu,elu,tanh,elu,512,0.45,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,32,64,64,<class 'keras.optimizers.Nadam'>,
472,14,2.164945125579834,0.15662650763988495,1.9751377437778848,0.1676686704158783,tanh,relu,elu,elu,relu,512,0.1,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,128,64,128,<class 'keras.optimizers.Nadam'>,
694,12,2.505617202046406,0.15662650763988495,2.517399636761061,0.1442885845899582,relu,elu,tanh,tanh,elu,256,0.2,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,64,32,256,<class 'keras.optimizers.RMSprop'>,
967,5,2.4332060890504157,0.15662650763988495,2.489469303954181,0.16098864376544952,tanh,relu,tanh,tanh,tanh,256,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,5.000050000000001,128,256,64,<class 'keras.optimizers.Nadam'>,
478,20,1.947121500968933,0.15662650763988495,1.9475974316746694,0.15764863789081573,elu,relu,elu,elu,tanh,512,0.1,,20,normal,softmax,categorical_crossentropy,0.0001,64,128,64,<class 'keras.optimizers.Adam'>,
1398,3,1.9459559917449951,0.15662650763988495,1.9422495297455518,0.1429525762796402,relu,elu,elu,relu,relu,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,5.000050000000001,32,128,32,<class 'keras.optimizers.Adam'>,
1060,7,1.9792231771361877,0.15662650763988495,2.053673136290026,0.18436874449253082,tanh,relu,relu,elu,elu,256,0.45,,20,normal,softmax,categorical_crossentropy,8.000020000000001,32,32,256,<class 'keras.optimizers.Adam'>,
871,13,3.765674114227295,0.15662650763988495,4.375224296777505,0.15764863789081573,relu,elu,tanh,elu,elu,512,0.05,,20,normal,softmax,categorical_crossentropy,7.000030000000001,64,128,64,<class 'keras.optimizers.RMSprop'>,
1475,5,2.7840515542700586,0.15662650763988495,2.8423900054786393,0.15096861124038696,elu,relu,tanh,elu,tanh,256,0.45,,30,normal,softmax,categorical_crossentropy,5.000050000000001,64,64,64,<class 'keras.optimizers.RMSprop'>,
870,5,3.7428247334966698,0.15662650763988495,3.7673025478421645,0.1690046787261963,elu,relu,elu,tanh,tanh,256,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,8.000020000000001,64,128,256,<class 'keras.optimizers.Nadam'>,
1470,5,4.525288610573274,0.15662650763988495,3.7784786004580573,0.144956573843956,tanh,elu,relu,elu,tanh,256,0.05,,20,normal,softmax,categorical_crossentropy,8.000020000000001,128,32,64,<class 'keras.optimizers.RMSprop'>,
114,8,3.932030035310002,0.15662650763988495,3.774246271562799,0.15831662714481354,relu,elu,tanh,elu,tanh,256,0.0,,30,normal,softmax,categorical_crossentropy,8.000020000000001,128,32,256,<class 'keras.optimizers.Nadam'>,
956,11,2.0717461109161377,0.15662650763988495,2.496637689645241,0.16165664792060852,relu,elu,elu,tanh,elu,512,0.4,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,64,256,<class 'keras.optimizers.RMSprop'>,
1395,14,2.1975595951080322,0.15662650763988495,2.5763296426417592,0.16967268288135529,tanh,elu,relu,tanh,elu,512,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,32,128,256,<class 'keras.optimizers.RMSprop'>,
1740,5,3.4476205708990135,0.15662650763988495,3.215791609419451,0.16032063961029053,relu,elu,relu,elu,tanh,256,0.2,,20,normal,softmax,categorical_crossentropy,7.000030000000001,128,32,256,<class 'keras.optimizers.RMSprop'>,
1607,12,2.1741511821746826,0.15662650763988495,2.376711357412294,0.15898463129997253,elu,tanh,relu,relu,tanh,512,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,128,32,256,<class 'keras.optimizers.Adam'>,
1615,5,3.0352727131671218,0.15662650763988495,2.753270978838424,0.1663326621055603,elu,relu,relu,relu,tanh,256,0.45,,30,normal,softmax,categorical_crossentropy,5.000050000000001,64,64,256,<class 'keras.optimizers.RMSprop'>,
893,7,2.0830140966009423,0.15662650763988495,2.0707270855416278,0.17167668044567108,elu,tanh,elu,elu,elu,256,0.45,,30,normal,softmax,categorical_crossentropy,5.000050000000001,32,32,32,<class 'keras.optimizers.Nadam'>,
1616,6,2.119335369891431,0.15662650763988495,2.0000216366055015,0.17301268875598907,elu,elu,elu,tanh,tanh,256,0.0,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,32,32,<class 'keras.optimizers.Nadam'>,
862,20,1.9464662075042725,0.15662650763988495,1.941688622883661,0.1429525762796402,elu,relu,tanh,elu,tanh,512,0.05,,20,uniform,softmax,categorical_crossentropy,0.0001,64,128,64,<class 'keras.optimizers.Adam'>,
1399,5,1.9945506408032643,0.15662650763988495,2.00296206639939,0.1877087503671646,tanh,tanh,relu,elu,elu,256,0.4,,30,normal,softmax,categorical_crossentropy,2.0000800000000005,64,256,256,<class 'keras.optimizers.RMSprop'>,
1341,9,2.354558906401975,0.15662650763988495,2.2997601138964128,0.17501670122146606,tanh,tanh,relu,tanh,elu,256,0.0,,30,uniform,softmax,categorical_crossentropy,6.00004,128,128,32,<class 'keras.optimizers.Nadam'>,
1706,6,3.221555861124552,0.15662650763988495,3.6427097239331876,0.13894455134868622,tanh,elu,relu,elu,tanh,256,0.45,,20,normal,softmax,categorical_crossentropy,7.000030000000001,64,256,128,<class 'keras.optimizers.RMSprop'>,
839,8,2.6892104148864746,0.15662650763988495,2.825083922607228,0.15698063373565674,relu,elu,tanh,elu,tanh,512,0.1,,30,normal,softmax,categorical_crossentropy,7.000030000000001,64,128,64,<class 'keras.optimizers.RMSprop'>,
13,5,3.8121237754821777,0.15662650763988495,4.401683222554729,0.17768871784210205,elu,relu,elu,elu,tanh,512,0.0,,20,normal,softmax,categorical_crossentropy,9.000010000000001,64,128,32,<class 'keras.optimizers.RMSprop'>,
927,10,2.017636299133301,0.15662650763988495,2.2714850447061625,0.146292582154274,relu,elu,elu,tanh,elu,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,9.000010000000001,128,256,128,<class 'keras.optimizers.RMSprop'>,
1372,7,3.035177707672119,0.15662650763988495,2.8156815016357277,0.14829659461975098,tanh,tanh,relu,elu,tanh,512,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,32,64,32,<class 'keras.optimizers.RMSprop'>,
571,7,1.9639781713485718,0.15662650763988495,11.116514208480845,0.1656646579504013,tanh,relu,relu,elu,relu,512,0.1,,30,normal,softmax,categorical_crossentropy,4.00006,32,128,128,<class 'keras.optimizers.Nadam'>,
1021,11,2.041239748996903,0.15662650763988495,2.1025844176132518,0.1442885845899582,relu,relu,elu,tanh,tanh,256,0.2,,20,normal,softmax,categorical_crossentropy,9.000010000000001,32,128,64,<class 'keras.optimizers.Adam'>,
573,4,2.3430281403553055,0.15662650763988495,2.5996346569252395,0.20374082028865814,tanh,relu,tanh,elu,elu,256,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,64,256,32,<class 'keras.optimizers.Adam'>,
777,4,1.98845690752129,0.15662650763988495,1.9423969847883633,0.1937207728624344,elu,relu,relu,elu,tanh,256,0.4,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,128,64,256,<class 'keras.optimizers.RMSprop'>,
577,6,2.3011518721599655,0.15662650763988495,2.8409278848287496,0.144956573843956,relu,relu,relu,tanh,tanh,256,0.45,,20,normal,softmax,categorical_crossentropy,4.00006,128,256,64,<class 'keras.optimizers.RMSprop'>,
774,6,1.945367590011842,0.15662650763988495,1.9669453660567442,0.18169672787189484,relu,elu,relu,elu,elu,256,0.05,,30,normal,softmax,categorical_crossentropy,9.000010000000001,32,64,128,<class 'keras.optimizers.Adam'>,
1002,14,5.101332664489746,0.15662650763988495,8.755700243897014,0.15364061295986176,elu,relu,tanh,elu,elu,512,0.1,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,64,32,256,<class 'keras.optimizers.Nadam'>,
1537,5,2.3427382587907783,0.15662650763988495,2.4961485233638157,0.17434869706630707,elu,relu,elu,elu,elu,256,0.2,,20,normal,softmax,categorical_crossentropy,6.00004,128,64,128,<class 'keras.optimizers.Adam'>,
61,5,3.07168284477479,0.15662650763988495,3.177938103436946,0.16165664792060852,elu,tanh,tanh,relu,tanh,256,0.2,,20,normal,softmax,categorical_crossentropy,6.00004,32,64,64,<class 'keras.optimizers.Nadam'>,
1558,8,2.140223264694214,0.15662650763988495,2.1316289458978788,0.15698063373565674,relu,tanh,relu,tanh,tanh,512,0.2,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,32,256,<class 'keras.optimizers.RMSprop'>,
1678,10,2.392051935195923,0.15662650763988495,2.2462170350209187,0.1937207728624344,tanh,elu,relu,elu,elu,512,0.45,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,32,32,64,<class 'keras.optimizers.Nadam'>,
1557,8,2.036832094192505,0.15662650763988495,1.9727801655480761,0.19438877701759338,elu,relu,tanh,tanh,relu,512,0.2,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,128,32,<class 'keras.optimizers.Nadam'>,
745,8,13.390687953994934,0.15662650763988495,2.3271971694931,0.16967268288135529,tanh,tanh,elu,elu,relu,256,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,64,32,32,<class 'keras.optimizers.Nadam'>,
765,10,2.059095908360309,0.15662650763988495,2.6011354693907776,0.14829659461975098,tanh,relu,elu,tanh,elu,256,0.45,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,32,128,256,<class 'keras.optimizers.RMSprop'>,
613,9,2.4253664016723633,0.15662650763988495,2.834710249999562,0.1690046787261963,elu,tanh,elu,tanh,elu,512,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,6.00004,64,128,32,<class 'keras.optimizers.RMSprop'>,
760,5,3.774199962615967,0.15662650763988495,1.9994322600648176,0.19438877701759338,relu,tanh,tanh,elu,relu,512,0.4,,30,normal,softmax,categorical_crossentropy,2.0000800000000005,32,128,256,<class 'keras.optimizers.Nadam'>,
1412,10,2.008535861968994,0.15662650763988495,1.9950117316338405,0.18503673374652863,tanh,relu,elu,tanh,elu,512,0.05,,30,normal,softmax,categorical_crossentropy,5.000050000000001,32,256,32,<class 'keras.optimizers.Nadam'>,
1416,3,1.9750043153762817,0.15662650763988495,1.972405572214681,0.1422845721244812,relu,elu,relu,relu,elu,512,0.25,,30,normal,softmax,categorical_crossentropy,7.000030000000001,128,128,64,<class 'keras.optimizers.Nadam'>,
1669,5,3.830483211570954,0.15662650763988495,3.747053897452498,0.1416165679693222,elu,relu,tanh,elu,elu,256,0.1,,20,uniform,softmax,categorical_crossentropy,6.00004,64,32,64,<class 'keras.optimizers.Nadam'>,
1009,9,3.063971996307373,0.15662650763988495,3.4098497889562696,0.15965263545513153,elu,elu,elu,relu,tanh,512,0.4,,20,normal,softmax,categorical_crossentropy,7.000030000000001,128,128,32,<class 'keras.optimizers.RMSprop'>,
782,5,2.7131288578232606,0.15662650763988495,2.4169228115158234,0.16032063961029053,relu,tanh,elu,relu,tanh,256,0.05,,30,normal,softmax,categorical_crossentropy,5.000050000000001,64,128,256,<class 'keras.optimizers.Nadam'>,
988,12,6.582356929779053,0.15662650763988495,6.6112775312078425,0.14762859046459198,tanh,tanh,tanh,elu,elu,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,128,256,<class 'keras.optimizers.Adam'>,
22,5,24.94807243347168,0.15662650763988495,20.552579384130404,0.12090848386287689,elu,elu,elu,elu,elu,512,0.0,,30,normal,softmax,categorical_crossentropy,4.00006,128,32,64,<class 'keras.optimizers.RMSprop'>,
1690,5,4.205860051764063,0.15662650763988495,3.622040357283934,0.17034068703651428,tanh,tanh,relu,relu,tanh,256,0.0,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,128,32,<class 'keras.optimizers.Nadam'>,
12,9,2.375687837600708,0.15662650763988495,2.9575933581921126,0.146292582154274,relu,elu,elu,elu,elu,512,0.4,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,128,128,64,<class 'keras.optimizers.Nadam'>,
654,12,2.9997029304504395,0.15662650763988495,4.644677901793577,0.13360053300857544,elu,tanh,elu,elu,elu,512,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,7.000030000000001,32,32,128,<class 'keras.optimizers.Nadam'>,
1346,8,2.39774227142334,0.15662650763988495,2.602261832975593,0.1690046787261963,elu,tanh,elu,tanh,tanh,512,0.1,,30,normal,softmax,categorical_crossentropy,5.000050000000001,64,128,32,<class 'keras.optimizers.Nadam'>,
30,12,8.55626297380072,0.15662650763988495,7.252545042044335,0.16232465207576752,elu,tanh,elu,elu,relu,256,0.05,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,32,256,256,<class 'keras.optimizers.Nadam'>,
649,6,2.290714752243226,0.15662650763988495,2.501598770170906,0.1643286645412445,relu,tanh,tanh,tanh,elu,256,0.4,,30,normal,softmax,categorical_crossentropy,7.000030000000001,64,256,128,<class 'keras.optimizers.RMSprop'>,
721,4,3.1013286602066223,0.15662650763988495,3.2476476840998383,0.1656646579504013,relu,relu,relu,elu,tanh,256,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,32,32,256,<class 'keras.optimizers.Nadam'>,
1635,6,2.1909015073354943,0.15662650763988495,2.5907079096866115,0.15430861711502075,tanh,relu,tanh,elu,tanh,256,0.45,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,64,32,128,<class 'keras.optimizers.RMSprop'>,
822,7,1.9589734733344082,0.15662650763988495,1.927924212807405,0.2144288569688797,tanh,relu,elu,tanh,elu,256,0.4,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,32,32,32,<class 'keras.optimizers.Adam'>,
1351,7,17.263334274291992,0.15662650763988495,1.9175234735211135,0.21977287530899048,relu,tanh,elu,relu,relu,512,0.45,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,128,256,128,<class 'keras.optimizers.Nadam'>,
641,10,2.08184552192688,0.15662650763988495,2.548357560782729,0.16165664792060852,tanh,elu,relu,tanh,elu,512,0.45,,20,uniform,softmax,categorical_crossentropy,6.00004,128,32,128,<class 'keras.optimizers.RMSprop'>,
1636,5,6.906413959212093,0.15662650763988495,2.7387000471253993,0.1643286645412445,relu,elu,relu,tanh,elu,256,0.45,,30,uniform,softmax,categorical_crossentropy,6.00004,128,256,256,<class 'keras.optimizers.Nadam'>,
908,6,2.212841033935547,0.15662650763988495,2.4806573744527323,0.17034068703651428,tanh,relu,relu,relu,tanh,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,4.00006,64,64,128,<class 'keras.optimizers.RMSprop'>,
1029,3,73.18970489501953,0.15662650763988495,60.65984387547474,0.15764863789081573,elu,tanh,relu,tanh,elu,512,0.2,,30,normal,softmax,categorical_crossentropy,6.00004,64,256,64,<class 'keras.optimizers.Nadam'>,
546,5,2.143087538370646,0.15662650763988495,2.364565553550491,0.18570473790168762,tanh,elu,tanh,elu,tanh,256,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,4.00006,32,128,32,<class 'keras.optimizers.RMSprop'>,
951,6,2.1195008754730225,0.15662650763988495,2.3263024858577936,0.1877087503671646,elu,elu,elu,tanh,tanh,512,0.05,,20,uniform,softmax,categorical_crossentropy,6.00004,32,128,256,<class 'keras.optimizers.RMSprop'>,
1505,5,3.485118995229882,0.15662650763988495,3.8370767690853507,0.12424849718809128,tanh,elu,relu,relu,tanh,256,0.1,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,128,32,256,<class 'keras.optimizers.RMSprop'>,
950,4,4.712692737579346,0.15662650763988495,4.684028877125793,0.13360053300857544,elu,relu,tanh,elu,relu,512,0.05,,20,normal,softmax,categorical_crossentropy,8.000020000000001,32,64,256,<class 'keras.optimizers.Adam'>,
638,4,2.6186678170200333,0.15662650763988495,2.996997810158637,0.17635270953178406,elu,relu,tanh,tanh,tanh,256,0.25,,20,uniform,softmax,categorical_crossentropy,6.00004,128,64,64,<class 'keras.optimizers.Nadam'>,
1572,9,2.0636019706726074,0.15662650763988495,2.192381709276555,0.17167668044567108,tanh,tanh,relu,elu,tanh,512,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,128,128,<class 'keras.optimizers.Nadam'>,
912,13,1.9577186414036885,0.15662650763988495,2.1198715889700748,0.17969271540641785,elu,relu,tanh,elu,tanh,256,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,256,32,<class 'keras.optimizers.Adam'>,
800,5,3.560180629592344,0.15662650763988495,3.146421458136661,0.15831662714481354,relu,elu,relu,tanh,tanh,256,0.1,,30,normal,softmax,categorical_crossentropy,6.00004,64,64,128,<class 'keras.optimizers.Nadam'>,
634,4,3.3281149088618265,0.15662650763988495,2.520148120566695,0.15965263545513153,tanh,elu,elu,elu,tanh,256,0.1,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,32,64,256,<class 'keras.optimizers.RMSprop'>,
785,4,2.75263641828514,0.15662650763988495,2.5539131564304043,0.14696058630943298,relu,elu,relu,elu,elu,256,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,9.000010000000001,64,128,128,<class 'keras.optimizers.Nadam'>,
1645,6,93.79515081811621,0.15662650763988495,55.740885722454024,0.1676686704158783,elu,elu,tanh,elu,relu,256,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,64,256,256,<class 'keras.optimizers.Nadam'>,
699,13,1.9938044548034668,0.15662650763988495,1.9534802611222966,0.1883767545223236,tanh,elu,tanh,elu,elu,512,0.0,,30,normal,softmax,categorical_crossentropy,9.000010000000001,128,32,32,<class 'keras.optimizers.Nadam'>,
665,7,3.0953805446624756,0.15662650763988495,3.031361628948408,0.13760854303836823,tanh,tanh,tanh,tanh,tanh,512,0.05,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,32,64,256,<class 'keras.optimizers.Adam'>,
193,20,1.956276535987854,0.15662650763988495,1.9536165948223096,0.12892451882362366,tanh,elu,elu,tanh,tanh,512,0.0,,20,normal,softmax,categorical_crossentropy,0.0001,64,64,256,<class 'keras.optimizers.SGD'>,
1777,9,1.9887596459752586,0.15662650763988495,1.9578105149144878,0.17568470537662506,relu,tanh,elu,elu,elu,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,4.00006,128,64,128,<class 'keras.optimizers.RMSprop'>,
102,3,1.9503695964813232,0.15662650763988495,1.9490450482887671,0.1422845721244812,relu,elu,tanh,relu,tanh,512,0.4,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,32,64,256,<class 'keras.optimizers.Adam'>,
1077,4,2.4208349683677337,0.15662650763988495,2.3723413713311223,0.16098864376544952,tanh,elu,tanh,tanh,tanh,256,0.2,,30,uniform,softmax,categorical_crossentropy,4.00006,128,64,64,<class 'keras.optimizers.RMSprop'>,
